type,cat_no,title_id,artist,title,label,distributor,release_date,subgenre,NRA,average_sales,exclusive,sales_from_previous_release,downloads,featured,review_status,approved,block_coming_soon,releases_3_months,releases_12_months,sales_3_months,sales_12_months,ranklabel,pre_order,pre_order_count,label_email_alerts,artist_email_alerts,,,
Album,MON 28,6680118,Boombox Cartel,Proof Of Life (Explicit),Monta/CMG,Create Music Group,19/07/2024 00:00,Dirty/Heavy Dubstep/Grime,0,3.97,N,0,0,N,None,Y,Y,2,13,2.88,48.29,49,N,0,,6,,,
Single,KWO 365,6683903,Cam Lasky,THE GHOST IN THE SHELL 1.6.2,Kwaioto,LabelWORX,19/07/2024 00:00,Techno,0,3.98,N,0,0,N,None,Y,N,15,49,1.69,43.6,49,Y,0,13,19,,,
Single,DKO 35SINGLE,6681523,Yuhei Ishiguro,Dous,D.KO,Alter K Distribution,18/07/2024 00:00,Deep Dubstep,0,3.62,N,0,0,N,None,Y,Y,1,7,10.27,39.57,49,N,0,62,0,,,
Single,900879 8630097,6690599,Mr. Bassmeister/Hellga Raf,Caught In The Madness,Pure-Massive,Rebeat Digital GmbH,19/07/2024 00:00,Hardstyle,0,3.82,N,2.74,0,N,None,Y,N,5,14,7.26,65.9,49,N,0,4,6,,,
Single,UBT 087,6684114,Fi Garrett/Damien Blanes,Fi Is A Maniac,Unbounded Traxx,LabelWORX,19/07/2024 00:00,Hard house,0,3.51,N,1.49,0,N,None,Y,N,4,13,10.49,70.67,49,Y,0,4,0,,,
Single,DELVE 276,6683911,Gabriele Congedo,A Night In The Basement,Delve Deeper Recordings,LabelWORX,19/07/2024 00:00,Deep house,0,4.03,N,0,0,N,None,Y,N,16,47,15.72,48.87,49,Y,0,18,1,,,
Single,CSDA 2772,6622595,Isaac LM/PE\LIN,Never Fade Away,Clipper's Sounds,Believe International,19/07/2024 00:00,Pop,0,1.47,N,0,0,N,None,Y,Y,89,192,26.52,89.97,49,N,0,11,0,,,
Single,CAT 1098095,6680167,Luke Rain,Eddy,High Vibe,Symphonic Distribution LLC,15/07/2024 00:00,Balearic/Downtempo,0,0.59,N,0,0,N,None,Y,Y,62,162,66.38,81.97,49,N,0,1,0,,,
Single,SBMB 068,6693219,Machine,Southside Frenchkore,Superbad MIDI Breaks,,13/07/2024 00:00,Hard Techno,0,40.17,N,4.82,0,N,None,Y,N,3,4,28.72,86.12,49,Y,0,44,2,,,
Single,4THSR 161,6684200,Jordi Cabrera,Take It Back,4th Set,LabelWORX,19/07/2024 00:00,UK Funky/4 4 Garage/2 Step,0,1.11,N,0,0,N,None,Y,N,26,71,18.05,74.17,49,Y,0,1,0,,,
Single,CAT 1098651,6682010,Soul Seed,Soul Seed,High Vibe,Symphonic Distribution LLC,17/07/2024 00:00,Balearic/Downtempo,0,0.59,N,0,0,N,None,Y,Y,62,162,66.38,81.97,49,N,0,1,0,,,
Single,OGR 217,6683662,Simon Walker,Worthless,Orange Groove,LabelWORX,19/07/2024 00:00,Funky/vocal/disco/club house,0,7.17,N,0,0,N,None,Y,N,4,7,9.64,52.1,49,Y,0,20,0,,,
Single,ICP 766,6681769,Banda Brasileira,Dreams,Irma La Douce,Dipiu Italy,19/07/2024 00:00,Balearic/Downtempo,0,4.74,N,0,0,N,None,Y,N,6,14,63.16,128.24,49,N,0,10,0,,,
Single,SBR 2425,6631906,Mute (ES),Light It Up,Solid Breaks,Symphonic Distribution LLC,16/07/2024 00:00,Breakbeat,0,3.21,N,0,0,N,None,Y,Y,22,46,30.14,144.67,49,Y,0,6,1,,,
Single,BLKMR 044,6682671,Nfunk/Dunk,The Colossus Remixes,Black Monsta,Cygnus Music Ltd.,18/07/2024 00:00,Drum & Bass,0,6.06,N,2.62,0,N,None,Y,N,3,19,17.75,89.92,50,Y,0,11,9,,,
Single,U7FT 0624,6684106,Andy Jornee,Secret Night,Universe7,LabelWORX,19/07/2024 00:00,Uplifting/progressive trance,0,1.83,N,0.99,0,N,None,Y,N,11,27,13.25,61.66,50,Y,0,,4,,,
Single,SHIVA 113,6677611,Andy Craig,Human,Shivar,LabelWORX,15/07/2024 00:00,Funky/vocal/disco/club house,0,3.33,N,0,0,N,None,Y,N,6,18,48.49,121.7,50,Y,0,2,3,,,
Single,ALR 336,6644064,Lucifer on E,Asylum,Alienator,Create Music Group,15/07/2024 00:00,Techno,0,1.06,N,0,0,N,None,Y,Y,16,45,12.69,66.07,50,N,0,10,0,,,
Single,406724 8387191,6681882,Zeeo/De Stefano,Lips,Metropolitan Recordings,Dance All Day Musicvertriebs GmbH,19/07/2024 00:00,Progressive house,0,1.9,N,0,0,N,None,Y,N,12,49,21.05,83.44,50,Y,0,12,0,,,
Single,HFR 021,6677013,Craig Connelly,Emotion FM,Higher Forces,IIP-DDS,19/07/2024 00:00,Uplifting/progressive trance,0,15.95,N,14.27,0,N,None,Y,Y,1,2,6.95,41.79,50,Y,0,4,26,,,
Album,LSD 178,6694197,Robin Triskele,Future Horizons: Harmonic Reflections,Liquid Sound Design,InGrooves,19/07/2024 00:00,Balearic/Downtempo,0,11.23,N,0,0,N,None,Y,Y,3,25,28.54,108.25,50,N,0,9,0,,,
Single,MENADL 831,6682468,Analog Age,Hidden,Mena Music,LabelWORX,18/07/2024 00:00,Deep house,0,1.95,N,0,0,N,None,Y,N,15,49,13.65,58.61,50,Y,0,22,0,,,
Single,PSS 084,6667995,K?NI & Idd Aziz,Wachanare,Paradise Sound System,Paradise Entertainment & Distribution GmbH,19/07/2024 00:00,Deep house,0,1.74,N,0,0,N,None,Y,N,8,33,17.16,70.33,50,N,0,4,0,,,
Single,RF 097,6683865,FootLoserz,Sexy Tarzan,Radical Funk,LabelWORX,19/07/2024 00:00,Funky/vocal/disco/club house,0,1.47,N,0,0,N,None,Y,Y,32,98,52.04,143.73,50,N,0,1,0,,,
Single,IARCS 184,6631792,Asher Gamedze,Find Each Other,International Anthem,!K7,16/07/2024 00:00,Jazz,0,3.32,N,0,0,N,None,Y,Y,16,51,15.62,130.52,50,N,0,4,1,,,
Single,3KDEEP 038,6677760,SJG/Molly Morgan,One Thing,3000 Deep,Cygnus Music Ltd.,19/07/2024 00:00,UK Funky/4 4 Garage/2 Step,0,4.21,N,1.49,0,N,None,Y,N,6,14,8.97,38.51,50,Y,0,1,0,,,
Single,BSM 191000,6632478,MuSol/Davos,Where Did You Go,Big Speaker Music,Symphonic Distribution LLC,19/07/2024 00:00,Deep house,0,0.6,N,0,0,N,None,Y,Y,64,153,12.05,60.44,50,Y,0,1,1,,,
Single,GCMDEEP 036,6666191,Ricky Montanari,Work It Out,Groove Culture Deep,Believe International,19/07/2024 00:00,Deep house,0,4.13,N,0,0,N,None,Y,Y,13,29,20.54,116.7,50,N,0,5,1,,,
Compilation,PR 112,6668662,Various,Ubuntu (Psynopticz & Samaa),PsynOpticz,AMP Suite Ltd,19/07/2024 00:00,Psychedelic trance/goa trance,0,5.14,N,0,0,N,None,Y,N,5,11,1.69,20.14,50,N,0,10,,,,
Single,PLT 334,6633972,Bar Shaked,Tiempo,Polyptych,AMP Suite Ltd,19/07/2024 00:00,Minimal/tech house,0,3.18,N,2.15,0,N,None,Y,Y,14,36,28.06,110.76,50,N,0,8,0,,,
Compilation,CNC 288,6678068,Various,Playa D'en Bossa: Chillout Your Mind,Chill N Chill,AMP Suite Ltd,18/07/2024 00:00,Balearic/Downtempo,0,3.74,N,2.5,0,N,None,Y,N,10,24,42.25,55.22,50,N,0,7,,,,
Single,617308 079661,6694939,KITE,Glassy Eyes (Harlem Electronics Remix),Dais,SC Distribution,15/07/2024 00:00,Indie/Alternative,0,3.23,N,0,0,N,None,Y,Y,17,31,38.83,110.58,50,N,0,3,0,,,
Single,BSM 191500,6656017,Carl The Jackal,In My Soul,Big Speaker Music,Symphonic Distribution LLC,19/07/2024 00:00,Funky/vocal/disco/club house,0,0.6,N,0,0,N,None,Y,Y,64,153,12.05,60.44,50,Y,0,1,0,,,
Single,SCS 126,6686861,Static State,Close To Me,State Soundscapes,LabelWORX,19/07/2024 00:00,Uplifting/progressive trance,0,1.19,N,0.99,0,N,None,Y,N,7,32,11.46,56.53,50,Y,0,1,0,,,
Single,TT 041,6683753,Grant Robertson,Sunstorm,Think Trance,LabelWORX,19/07/2024 00:00,Uplifting/progressive trance,0,2.82,N,1.13,0,N,None,Y,N,8,22,18.57,83.16,50,Y,0,1,0,,,
Single,NGM 021,6680970,R-010/Vardae,Computer Imagined Organisms,Inguma,Triple Vision,19/07/2024 00:00,Techno,0,11.95,N,3.82,0,N,None,Y,N,2,8,10.75,113.95,50,N,0,7,1,,,
Single,MUSE 031,6677803,Richard Durand/Sarah de Warren,Like You,Muse Music,Black Hole Recordings,19/07/2024 00:00,Uplifting/progressive trance,0,5.75,N,4.83,0,N,None,Y,Y,4,9,15.65,79.43,50,Y,0,2,36,,,
Single,FM 245,6687395,Frank Amodo,Just Because,Funk Mansion,LabelWORX,18/07/2024 00:00,Funky/vocal/disco/club house,0,4.98,N,0,0,N,None,Y,N,11,36,20.98,117.6,50,Y,0,44,0,,,
Single,DS 202462,6683749,Anka,I Wanna Stay,Deep Strips,LabelWORX,19/07/2024 00:00,Euro/pop dance,0,1.15,N,0,0,N,None,Y,N,63,247,12.61,100.15,50,Y,0,23,0,,,
Single,AM 84,6656110,Fynutzu,It's Like This,Adesso Music,IIP-DDS,19/07/2024 00:00,Minimal/tech house,1,1.73,N,0,0,N,None,Y,Y,25,60,36.59,90.25,50,Y,0,3,0,,,
Single,PLR 072,6661837,Silver Panda/Ranji,Power Of Acid,Panda Lab,AMP Suite Ltd,19/07/2024 00:00,Progressive house,0,1.5,N,0,0,N,None,Y,N,10,69,22.95,111.61,50,Y,0,3,6,,,
Single,RF 096,6683863,Brothas & Sistas,Heat It The Boyz,Radical Funk,LabelWORX,19/07/2024 00:00,Funky/vocal/disco/club house,0,1.47,N,0,0,N,None,Y,Y,32,98,52.04,143.73,50,N,0,1,0,,,
Single,4067248 616567,6670399,Schwarz & Funk feat Stefan Schulzki,Silver Lining (Schwarz & Funk Remix Extended Version),Boxberglounge,Dance All Day Musicvertriebs GmbH,19/07/2024 00:00,Balearic/Downtempo,0,7.1,N,0,0,N,None,Y,Y,21,53,7.18,51.42,50,N,0,3,0,,,
Single,U7CH 0324,6684170,Andy Jornee feat Victoriya,Alone On A Planet,Universe7,LabelWORX,19/07/2024 00:00,Experimental/Electronic,0,1.83,N,0,0,N,None,Y,N,11,27,13.25,61.66,50,Y,0,,0,,,
Single,PTBL 211,6686458,Lino & Manu,Comfort Zone EP,Potobolo,Triple Vision,15/07/2024 00:00,Minimal/tech house,0,3.48,N,0,0,N,None,Y,N,2,10,8.71,73.48,50,N,0,4,1,,,
Single,BSM 191250,6666150,Dicristino,Strangelove (Todd Terry Remix),Big Speaker Music,Symphonic Distribution LLC,19/07/2024 00:00,Deep house,0,0.6,N,0,0,N,None,Y,Y,64,153,12.05,60.44,50,Y,0,1,0,,,
Single,FWR 390,6617613,MaKaJa Gonzales,Running With Wolves,Frame Workxx,Create Music Group,19/07/2024 00:00,Techno,0,2.07,N,0,0,N,None,Y,Y,23,57,6.04,71.88,50,N,0,6,3,,,
Single,617308 078572,6627936,Cold Gawd,Gorgeous,Dais,SC Distribution,17/07/2024 00:00,Indie/Alternative,0,3.23,N,0,0,N,None,Y,Y,17,31,38.83,110.58,50,N,0,3,0,,,
Single,OOAK 275,6642540,Tinga,The Purest Love,One Of A Kind,Proton LLC,19/07/2024 00:00,Progressive house,0,2.36,N,0,0,N,None,Y,Y,21,51,10.2,52.98,50,N,0,13,1,,,
Single,SIN 026,6655181,Various,Altered States Vol 11,Sinchi,ePM Online,19/07/2024 00:00,Disco/Nu Disco/Re-Edits,1,11.1,N,2.03,0,N,None,Y,N,2,5,10.56,36.12,50,N,0,13,,,,
Single,1337 MIAMI,6646703,Akmalov,Mustang,Miami Music,Proton LLC,14/07/2024 00:00,Deep house,0,0.11,N,0,0,N,None,Y,Y,216,501,10.56,88.42,51,N,0,2,0,,,
Album,RESEARCH 13,6672658,Big Yawn,NGBE,Research,Kudos Records,19/07/2024 00:00,Indie/Alternative,0,21.7,N,0,0,N,None,Y,N,2,2,10.63,66.36,51,Y,0,12,1,,,
Single,1352 MIAMI,6656914,Z-Deep,Night Vibe,Miami Music,Proton LLC,19/07/2024 00:00,Deep house,0,0.11,N,0,0,N,None,Y,Y,216,501,10.56,88.42,51,N,0,2,3,,,
Compilation,KLP 135C,6631544,Various,Women's Vibes Ibiza 2024,Klaphouse,Beatrising Distribution,19/07/2024 00:00,Minimal/tech house,0,2.43,N,1.99,0,N,None,Y,N,12,34,27.1,100.07,51,N,0,19,,,,
Single,1300 MIAMI,6646687,XENEZE,Puede Pasar,Miami Music,Proton LLC,13/07/2024 00:00,Deep house,0,0.11,N,0,0,N,None,Y,Y,216,501,10.56,88.42,51,N,0,2,0,,,
Single,STNR 055,6659342,Mauri Landa,Last Whisper,Redlof,Create Music Group,19/07/2024 00:00,Techno,0,1.18,N,0,0,N,None,Y,Y,20,59,10.94,64.44,51,Y,0,4,0,,,
Single,IW 029,6691745,PWCCA,Random Punishment,Inducted Waves,LabelWORX,19/07/2024 00:00,Techno,0,9.26,N,21.49,0,N,None,Y,N,2,10,46.13,152.92,51,Y,0,12,22,,,
Single,BTZ 629,6679189,Algrthm,Free Yourself,Beatz,LabelWORX,16/07/2024 00:00,Balearic/Downtempo,0,0.72,N,0,0,N,None,Y,N,60,160,32.02,91.79,51,Y,0,3,0,,,
Single,EXEA 032,6647838,I Promised Mom,It's Like This,Exe Audio,AMP Suite Ltd,19/07/2024 00:00,Minimal/tech house,0,6.25,N,0,0,N,None,Y,N,5,13,9.65,56.87,51,Y,0,3,2,,,
Single,AR 466,6667458,Tom Joggler,Sunrise On Arey,Arey,Proton LLC,19/07/2024 00:00,Deep house,0,0.33,N,0,0,N,None,Y,Y,46,144,15.47,100.35,51,N,0,5,0,,,
Single,SP 723,6683942,Carlos Francisco,Live Your Life,SP Recordings,LabelWORX,19/07/2024 00:00,Funky/vocal/disco/club house,0,2.7,N,0,0,N,None,Y,N,18,63,8.09,46.88,51,Y,0,13,2,,,
Single,1377 MIAMI,6670373,Hamidshax,I Don't Care,Miami Music,Proton LLC,19/07/2024 00:00,Deep house,0,0.11,N,0,0,N,None,Y,Y,216,501,10.56,88.42,51,N,0,2,4,,,
Single,PLL 024,6687380,Pfirter,Turning Point,Paralelo,LabelWORX,19/07/2024 00:00,Techno,0,3.27,N,0,0,N,None,Y,Y,4,12,13.87,72.97,51,N,0,3,141,,,
Single,1373MIAMI,6666209,Azimov,Free,Miami Music,Proton LLC,19/07/2024 00:00,Deep house,0,0.11,N,0,0,N,None,Y,Y,216,501,10.56,88.42,51,N,0,2,2,,,
Single,FWS018B ,6626118,niteloops,Essence,Friends Of Friends,!K7,16/07/2024 00:00,50s/60s/Rock'n'Roll/Rhythm & Blues,0,4.91,N,0,0,N,None,Y,Y,31,75,69.8,103.53,51,N,0,29,0,,,
Album,GR 210,6650157,Wooden Flowers/Michal Menert/Giant Metal Crickets,Goldtrails,Gravitas Recordings,Symphonic Distribution LLC,19/07/2024 00:00,UK Funky/4 4 Garage/2 Step,0,7.07,N,0,0,N,None,Y,Y,9,27,17.43,68.52,51,N,0,16,0,,,
Single,1355 MIAMI,6656911,Akmalov,Miami,Miami Music,Proton LLC,19/07/2024 00:00,Deep house,0,0.11,N,0,0,N,None,Y,Y,216,501,10.56,88.42,51,N,0,2,0,,,
Single,1362 MIAMI,6662507,Mzade,Reflections,Miami Music,Proton LLC,14/07/2024 00:00,Deep house,0,0.11,N,0,0,N,None,Y,Y,216,501,10.56,88.42,51,N,0,2,1,,,
Single,BTZ 628,6675898,Ayman Nageeb,Ethnic Sun (Remastered),Beatz,LabelWORX,14/07/2024 00:00,Progressive house,0,0.72,N,0,0,N,None,Y,N,60,160,32.02,91.79,51,Y,0,3,1,,,
Single,1350 MIAMI,6656915,Akmalov,Amore,Miami Music,Proton LLC,14/07/2024 00:00,Deep house,0,0.11,N,0,0,N,None,Y,Y,216,501,10.56,88.42,51,N,0,2,0,,,
Single,RV 157,6662542,Dale Who,Dale's Diner,Revoke,AMP Suite Ltd,19/07/2024 00:00,Funky/vocal/disco/club house,0,1.04,N,0,0,N,None,Y,N,14,49,11.2,53.87,51,Y,0,4,0,,,
Single,AXR 019,6595682,Hystatus,Patterns In The Sky,Axon,Cygnus Music Ltd.,15/07/2024 00:00,Drum & Bass,0,17.24,N,26.24,1,N,None,Y,N,1,2,18.21,62.78,51,Y,1,10,3,,,
Single,SEMANTICA 171,6672426,Ana Rs,In The Warmth Of The Red Lights,Semantica,Music Mail,19/07/2024 00:00,Techno,0,6.34,N,4.31,0,N,None,Y,Y,18,31,88.45,196.61,51,N,0,23,0,,,
Single,1348MIAMI,6649009,Azimov/Akmalov,Stay With Me,Miami Music,Proton LLC,15/07/2024 00:00,Deep house,0,0.11,N,0,0,N,None,Y,Y,216,501,10.56,88.42,51,N,0,2,2,,,
Single,AR 461,6656588,Big Biggie,Electric Dreams,Arey,Proton LLC,13/07/2024 00:00,Pop,0,0.33,N,0,0,N,None,Y,Y,46,144,15.47,100.35,51,N,0,5,0,,,
Single,TAN 0027SDG5,6651307,Ex-Friendly,Springin',Tangential Music,Believe International,18/07/2024 00:00,Indie/Alternative,0,2.06,N,0,0,N,None,Y,Y,14,26,10.33,20.97,51,N,0,1,1,,,
Single,PRTR 27,6695721,Boo Williams,Hypnotic Teck,Pariter,LabelWORX,19/07/2024 00:00,Deep house,0,45.63,N,148.61,0,Y,Approved,Y,N,1,2,18.61,199.16,51,Y,0,24,81,,,
Single,SP 738,6683935,Nuur/Tom Laskowski,Don't Leave E.P,SP Recordings,LabelWORX,19/07/2024 00:00,Funky/vocal/disco/club house,0,2.7,N,0,0,N,None,Y,N,18,63,8.09,46.88,51,Y,0,13,2,,,
Album,HB 0852,6631530,Techno Mama,Definition,Honey Bunny,Beatrising Distribution,16/07/2024 00:00,Minimal/tech house,0,0.58,N,0,0,N,None,Y,N,45,125,6.78,65.62,51,N,0,3,9,,,
Single,PIASE0028DS 1,6691222,Kidnap/Gabrielle Aplin,Feels Like Home,PIAS Electronique,PIAS Digital Ltd,19/07/2024 00:00,Electro house/electroclash,0,4.2,N,0,0,N,None,Y,Y,15,42,60.95,180.58,51,N,0,1,9,,,
Single,PDEP 080,6679572,Xenoben/Soul Scientist,String Synergy,Phantasm,AMP Suite Ltd,19/07/2024 00:00,Psychedelic trance/goa trance,0,1.86,N,0,0,N,None,Y,N,5,15,13.82,61.03,51,N,0,23,4,,,
Single,STNR 053,6625627,Miguel Nicoli,Flashing Memories,Redlof,Create Music Group,19/07/2024 00:00,Minimal/tech house,0,1.18,N,0,0,N,None,Y,Y,20,59,10.94,64.44,51,N,0,4,0,,,
Single,USA 202450,6550296,TMX Project,Part Three,Urban Sound Of Amsterdam,ePM Online,15/07/2024 00:00,Balearic/Downtempo,0,3.26,N,0,0,N,None,Y,N,12,19,10.9,78.89,51,N,0,14,0,,,
Single,BTG 211,6623376,Mahuki,Presence,Bridge The Gap,IDOL,18/07/2024 00:00,Jazz,0,1.25,N,0,0,N,None,Y,Y,19,47,45.77,88.22,51,N,0,5,0,,,
Single,BTZ 630,6682434,DJ Queto,Housoul (Remastered Mix),Beatz,LabelWORX,18/07/2024 00:00,Balearic/Downtempo,0,0.72,N,0,0,N,None,Y,N,60,160,32.02,91.79,51,Y,0,3,3,,,
Single,MOFO 062,6666500,Beat Assassins,Roll Deep,Mofo Recordings,Symphonic Distribution LLC,15/07/2024 00:00,Drum & Bass,0,49.82,N,8.07,0,N,None,Y,Y,1,2,2.39,39.58,51,Y,0,15,56,,,
Single,OTR 018,6684023,Colle,Kairos,One Tribe,The Orchard,19/07/2024 00:00,Progressive house,0,8.57,N,0,0,N,None,Y,Y,3,9,21.49,84.55,51,Y,0,4,1,,,
Single,FWS 021,6670216,Soft Passage/Lightwerx Collective,Abundance,Friends Of Friends,!K7,16/07/2024 00:00,Ambient/Drone,0,4.91,N,0,0,N,None,Y,Y,31,75,69.8,103.53,51,N,0,29,0,,,
Single,USA 202443,6607673,Rob Boskamp feat Maddox,Holding On,Urban Sound Of Amsterdam,ePM Online,15/07/2024 00:00,Pop,0,3.26,N,0,0,N,None,Y,N,12,19,10.9,78.89,51,N,0,14,0,,,
Single,ELTD 70,6666525,Deomid,You Gonna Do,Engrave Ltd,Paradise Entertainment & Distribution GmbH,19/07/2024 00:00,Minimal/tech house,1,10.73,N,0,0,N,None,Y,N,5,10,11.06,54.27,51,N,0,33,1,,,
Album,FDREP 66,6683086,BenSolo,Within Your Tale Dwells Everything,Forestdelic,LabelWORX,15/07/2024 00:00,Psychedelic trance/goa trance,0,19.68,N,0,0,N,None,Y,Y,3,6,33.11,86.47,51,N,0,20,0,,,
Single,FOF 247,6645123,Sweatson Klank/Kondi Band,Money Face,Friends Of Friends,!K7,19/07/2024 00:00,International,0,4.91,N,4.76,0,N,None,Y,Y,31,75,69.8,103.53,51,Y,0,29,8,,,
Compilation,COMPLEX 549,6532219,Various,"Techno From The Deep, Vol 31",Complex Textures,Music Mail,19/07/2024 00:00,Techno,0,6.76,N,1.69,0,N,None,Y,Y,30,62,38.45,209.07,51,N,0,32,,,,
Single,AR 453,6668217,Urieleko,Smile,Arey,Proton LLC,19/07/2024 00:00,Minimal/tech house,0,0.33,N,0,0,N,None,Y,Y,46,144,15.47,100.35,51,N,0,5,0,,,
Single,SMLD 207,6652179,Paul Solari,Masaya (Neava Remix),Summer Melody,AMP Suite Ltd,19/07/2024 00:00,Progressive house,0,2.05,N,0,0,N,None,Y,N,18,51,13.69,92.08,51,Y,0,9,0,,,
Compilation,IS 074,6680305,Various,Edible Beats (Above & Beyond Meat),Infused Sound,Create Music Group,15/07/2024 00:00,Uplifting/progressive trance,0,2.16,N,0,0,N,None,Y,Y,12,29,23,75.92,51,Y,0,2,,,,
Single,MAJEURMINEUR 008,6678383,Majeur Mineur,Addict3d To U,Inside,Believe International,19/07/2024 00:00,Pop,0,1.5,N,0,0,N,None,Y,Y,16,51,22.01,82.5,51,N,0,4,0,,,
Single,406724 8188316,6572135,Lady Luminis/SubControllZ,Sad Part,Domega,Dance All Day Musicvertriebs GmbH,19/07/2024 00:00,Euro/pop dance,0,0.95,N,0,0,N,None,Y,N,19,53,5.1,34.38,51,Y,0,4,1,,,
Single,AMEP 256,6679977,Spectrum Vision,Soul Dreamer,AstroPilot Music,Symphonic Distribution LLC,19/07/2024 00:00,Balearic/Downtempo,0,2.68,N,0,0,N,None,Y,Y,40,101,53.7,120.23,51,N,0,4,2,,,
Single,PDEP 079,6647082,Eskimo/Sabretooth,My Rave,Phantasm,AMP Suite Ltd,19/07/2024 00:00,Psychedelic trance/goa trance,0,1.86,N,2.59,0,N,None,Y,N,5,15,13.82,61.03,51,N,0,23,9,,,
Single,JA 116,6613945,Andy King,Uncharted Waters,JOOF Aura,Bonzai Music - Banshee Worx,15/07/2024 00:00,Progressive house,0,6.31,N,1.61,0,N,None,Y,Y,9,17,31.64,74.01,51,N,0,29,3,,,
Single,PIASE0048DS 1,6687741,Eli & Fur,Missing You,PIAS Electronique,PIAS Digital Ltd,17/07/2024 00:00,Electro house/electroclash,0,4.2,N,0,0,N,None,Y,Y,15,42,60.95,180.58,51,N,0,1,50,,,
Album,HB 0853,6631525,Techno Mama,Outlines,Honey Bunny,Beatrising Distribution,19/07/2024 00:00,DJ Tools/Acappellas/Scratch Records,0,0.58,N,0,0,N,None,Y,N,45,125,6.78,65.62,51,N,0,3,9,,,
Single,BT 190,6695301,Soulchaser,Share Your Love,Big Top Amsterdam,Believe International,19/07/2024 00:00,Funky/vocal/disco/club house,0,1.43,N,0,0,N,None,Y,Y,13,24,41.14,89.32,51,N,0,1,1,,,
Single,1343 MIAMI,6647720,CILPIC,Longing,Miami Music,Proton LLC,16/07/2024 00:00,Balearic/Downtempo,0,0.11,N,0,0,N,None,Y,Y,216,501,10.56,88.42,51,N,0,2,0,,,
Single,1344 MIAMI,6647721,CILPIC,Ginny,Miami Music,Proton LLC,19/07/2024 00:00,Techno,0,0.11,N,0,0,N,None,Y,Y,216,501,10.56,88.42,51,N,0,2,0,,,
Single,METANOIA 073,6666524,Mcfly (MX),Guiiba,Metanoia,Paradise Entertainment & Distribution GmbH,19/07/2024 00:00,Deep house,0,9.05,N,3.5,0,N,None,Y,N,2,5,5.01,27.59,51,N,0,20,1,,,
Single,SP 739,6695692,Luk Follin/Chez Tropics,Understand,SP Recordings,LabelWORX,19/07/2024 00:00,Funky/vocal/disco/club house,0,2.7,N,0,0,N,None,Y,N,18,63,8.09,46.88,51,Y,0,13,0,,,
Single,BC 2475,6659595,Martin Urdinez,Trigger,BC2,Proton LLC,19/07/2024 00:00,Progressive house,0,3.64,N,0,0,N,None,Y,Y,17,43,15.01,98.05,51,N,0,26,0,,,
Single,REVRDJ 664,6641921,Vesk Green/Haus,4/4 For My Life,Revealed Radar,IIP-DDS,19/07/2024 00:00,Techno,0,1.25,N,0,0,N,None,Y,Y,21,51,16.32,47.29,51,N,0,3,1,,,
Single,CAT 1101002,6688633,Broken Lip,A Song For Tina,Iberian Juke,Symphonic Distribution LLC,15/07/2024 00:00,Drum & Bass,0,32.6,N,3.64,0,N,None,Y,Y,3,8,18.14,48.8,51,N,0,17,1,,,
Single,1372 MIAMI,6668530,Kasimoff,Lovely,Miami Music,Proton LLC,19/07/2024 00:00,Deep house,0,0.11,N,0,0,N,None,Y,Y,216,501,10.56,88.42,51,N,0,2,0,,,
Album,FDN 081,6695685,Techno House,Night Dreams,Fundamental Music,LabelWORX,18/07/2024 00:00,Techno,0,2.24,N,0,0,N,None,Y,N,26,105,17,100.72,51,Y,0,1,3,,,
Single,OMEN 045,6679916,Crystal Geometry,Lie Encoder,Omen Recordings,LabelWORX,15/07/2024 00:00,Techno,0,6.78,N,0,0,N,None,Y,Y,4,10,3.56,45.58,51,N,0,9,6,,,
Single,FTS018E ,6687127,AKKI (DE),Oldschool (Extended Mix),From The Soul,Music Mail,19/07/2024 00:00,Techno,0,7.38,N,0.99,0,N,None,Y,Y,6,14,21.78,105.34,51,N,0,,9,,,
Single,AMEP 249,6607037,Hyperspace Odyssey/AstroPilot,Labyrinths Of The Galactic Soul,AstroPilot Music,Symphonic Distribution LLC,18/07/2024 00:00,Balearic/Downtempo,0,2.68,N,0,0,N,None,Y,Y,40,101,53.7,120.23,51,N,0,4,0,,,
Single,WAF 038,6647184,Guy Laliberte/Frooogs/Soul Of Zoo,More Love,Frooogs,Proton LLC,19/07/2024 00:00,Balearic/Downtempo,0,5.16,N,0,0,N,None,Y,Y,6,14,38.04,77.93,52,N,0,,0,,,
Single,NOW 0204,6681110,KasbaH,Nuits Sonores,Nowadays,Believe International,19/07/2024 00:00,Disco/Nu Disco/Re-Edits,0,6.46,N,0,0,N,None,Y,Y,10,23,6.74,64.24,52,N,0,9,0,,,
Compilation,ALLSTARS 022,6687995,Various,"Wonderfull Remixes, Vol 2",Beyond All The Stars,AMP Suite Ltd,16/07/2024 00:00,Uplifting/progressive trance,0,4.85,N,0,0,N,None,Y,N,10,33,101.2,199.54,52,Y,0,5,,,,
Single,PRDD 002201,6695324,Knorokx/Benny,OK,para-dise.biz,Paradise Entertainment & Distribution GmbH,15/07/2024 00:00,Dancehall/Ragga/Reggaeton/Hiphop Remixes,0,1,N,0,0,N,None,Y,N,46,153,10.93,65.46,52,N,0,3,0,,,
Single,DR 061,6684224,Fabio Tosti feat Donald Sheffey,One Generation,Decade,LabelWORX,19/07/2024 00:00,Funky/vocal/disco/club house,0,2.12,N,0,0,N,None,Y,N,32,61,32.06,129.09,52,Y,0,,0,,,
